suitability_score
-0.028974395
0.108285345
0.08099627
-0.10765553
0.10046147
0.053561658
-0.04596886
0.12502755
0.014941439
0.0034508852
0.08624584
0.040102094
0.019639622
0.06505964
0.07527591
0.006688067
0.067423515
0.03813596
0.069859594
0.048252277
0.0068009095
-0.025664167
0.003898526
-0.04174175
-0.05123412
-0.059523974
-0.044092163
-0.08381337
0.06311622
0.051146407
-0.0025289054
0.0349995
0.27611616
-0.13102202
0.07641594
0.06148584
0.084941074
0.05090573
0.36475575
0.061177813
-0.116124466
-0.046798564
-0.049610812
-0.037146285
-0.07114215
-0.03620298
-0.0415957
-0.035274528
0.07759414
0.09454665
0.059248175
0.13339552
0.04238159
0.030447638
-0.006644374
0.016459277
-0.04966361
0.20625211
-0.018620031
0.20610894
0.09787842
0.06351833
-0.0032292982
-0.0068765082
-0.0018449989
0.005787241
0.11352884
0.04636969
0.28556526
0.20198525
0.3258509
0.13993701
0.1199194
0.1379581
0.15519579
0.06558999
0.09504601
0.016035778
0.014068233
0.05626518
0.11525573
0.11352934
0.64400643
0.20170772
0.09165282
0.046311468
-0.009804326
0.042873845
0.05185401
-0.060262296
-0.06414501
0.22000091
0.23842137
0.10349003
0.112893134
0.032343883
-0.052944873
-0.023770316
-0.05883781
0.200204
0.038133815
0.26659068
0.6271484
0.53336406
0.6445645
-0.13994238
-0.26791224
-0.15124999
0.030564798
-0.026325053
-0.022494242
0.029470343
-0.03128485
0.0122488635
0.024563983
-0.092804864
-0.017290687
-0.09724923
-0.011510262
-0.02045338
-0.03721926
-0.030712567
-0.047251172
-0.01840714
0.083159424
-0.032526515
0.3286348
0.0077012926
-0.01910195
-0.01438595
-0.016384589
0.016744502
0.027119234
-0.021339556
-0.015850838
-0.021639025
0.075172156
0.034735307
0.21428034
0.1364484
0.18724152
-0.015553476
0.013315102
0.010967664
-0.014387944
0.02493192
-0.0017330528
-0.02376953
-0.052390303
-0.027372204
0.010935785
0.028193928
-0.035993863
-0.052855372
-0.032774426
0.018830497
-0.011626182
-0.000917493
-0.011503228
-0.03502433
-0.021232935
-0.023275787
-0.0103995465
0.026666576
-0.012035204
-0.0044440203
-0.008950675
0.075987
-0.036442842
-0.012985693
-0.049369246
0.02871349
0.039224766
0.030511264
0.024372783
0.046785038
0.00987755
0.004290767
0.005101242
0.004658699
0.004001488
0.006098383
-0.0013545386
-0.0032037934
0.014015988
-0.0002338948
0.010500888
0.0066927406
0.012087238
0.034596976
0.0048706923
-0.00019711838
-0.010849589
-0.0059459256
-0.0066256877
-0.015551929
-0.004318855
0.00068910385
-0.00034156637
-4.299765e-05
0.002411007
0.0023038937
0.0006333287
0.030739661
0.03811178
0.020232597
0.022516442
0.024446594
0.021188516
0.018867537
0.02161535
0.020053955
0.018722834
0.021098362
0.0067832726
0.0043581594
0.012230457
-0.0018209993
-0.0038593174
0.00042295444
0.0024410463
0.0013203059
-0.0029473705
-0.0028322856
0.0023234808
0.00399574
-0.0029043292
0.0015676979
0.00031712587
0.0020398698
0.0012975932
0.02475505
0.00020823894
-0.001699972
0.008046877
0.002952028
0.003057338
-0.0020159944
0.004252511
0.0033891143
0.00802012
-0.00056667475
-0.00022087121
0.01000791
-0.08373619
0.1567175
0.26768035
-0.13211362
0.21960753
0.1669803
0.06817839
0.013931902
-0.017003996
-0.05968486
0.12527137
-0.06719633
-0.05935863
0.07319166
0.003470764
-0.06706666
-0.061646108
-0.07261409
-0.009280728
-0.050754335
-0.036652297
-0.018785976
0.018708847
0.063363574
-0.083659425
0.07150024
-0.043043867
0.12421326
-0.05960915
0.0017484487
-0.100748196
0.19799452
0.22180231
0.092248805
0.14577663
0.21370749
0.1344467
-0.098274596
-0.09020088
-0.055966914
-0.031167595
-0.026043516
-0.029484099
0.021651048
0.009678468
-0.040410277
-0.013425924
-0.03264491
0.12439528
0.057832845
0.13130882
0.19385116
0.13950558
0.055008247
-0.034930896
0.0022962443
0.0681856
-0.0007653151
0.012680452
0.003942386
-0.014737049
0.102921315
0.06076549
0.064668365
0.12522438
0.26267046
0.46442375
0.26070717
0.08252447
0.05382694
0.07544954
0.023117209
0.017723404
0.2042342
0.13640858
0.03558502
0.058601644
0.5375558
-0.02247702
0.083628304
0.27082983
-0.03566083
0.30923995
0.2516359
-0.0103549175
0.059592176
-0.07168854
-0.03712546
-0.10697787
0.13390066
0.22627907
0.051836513
-0.0009354998
0.07421519
-0.017603712
0.21328694
0.6110019
0.38074473
0.32554156
0.14892744
0.023384618
0.500779
0.4856292
-0.054001927
-0.06402102
0.23268615
0.21824098
0.189302
0.057677712
0.04437906
-0.004501921
-0.015755178
-0.055171218
-0.09718404
-0.092290595
0.0035220261
0.011669447
-0.014611742
-0.0038197518
0.17508191
