suitability_score
0.0039569596
0.003922654
0.0021852497
0.002340914
0.008478253
0.004682287
0.0006099447
0.00048381032
0.00019172815
0.00029330293
0.00032590993
0.0007885893
0.0009454285
0.0011707826
0.00049466616
0.001250275
0.0033873646
0.00034905653
0.00036517758
0.00023929913
0.00041050676
0.0001011176
1.9157342e-05
3.0956035e-05
4.8384525e-05
3.0017583e-05
7.325987e-05
0.00051604153
0.0022495568
0.0005487692
0.0019708693
0.0012468541
0.012729748
0.004529737
0.018991545
0.014589617
0.008046726
0.014493414
0.22656402
0.012263915
0.00058500585
0.0015693136
0.00026152795
0.00042681958
0.003995171
0.00056587433
0.0029256048
0.0053150733
0.00092056836
0.0033352978
0.0068845823
0.028233027
0.014218863
0.007173044
0.0045789103
0.03356922
0.0026086706
0.04704587
0.011646428
0.0075504454
0.0022213694
0.0015600862
0.00069933914
0.0015672096
0.009430074
0.007248562
0.073453866
0.03441005
0.09073748
0.4188411
0.040512312
0.009563142
0.03599133
0.021837868
0.09138066
0.020451434
0.08562375
0.16427973
0.012836288
0.01620481
0.21478067
0.049958806
0.18167397
0.10600994
0.053331688
0.2781134
0.04507915
0.025908148
0.12935568
0.0534432
0.008178246
0.025231317
0.19519925
0.09767933
0.05855068
0.021937415
0.009533313
0.038426884
0.04091987
0.17645527
0.5111362
0.07029434
0.3419959
0.13134862
0.6365212
0.0010988624
0.00049119483
7.641306e-05
0.00039129076
0.0039024334
0.0011538321
0.00021538105
0.00016651268
2.2521977e-05
9.040945e-05
0.00010298018
6.345741e-05
8.963488e-05
5.276065e-06
1.9970646e-05
9.687899e-05
0.0012390121
0.0012551862
0.0077488283
0.00018654298
8.0179554e-05
0.02310098
2.46015e-05
3.5653768e-05
2.8945786e-05
1.1430975e-05
5.5457716e-05
0.00011446656
0.0009079234
0.0015449146
0.004398561
0.0008856015
0.00012164995
0.0005702429
0.00065362925
0.004620476
0.00053845654
0.000106712694
8.98125e-05
8.867834e-05
0.00018730975
0.00024324955
0.0001822279
4.0797822e-05
3.477179e-05
0.0002137045
0.0016441403
0.00014286836
0.0007297811
0.009871309
0.00096877775
0.00012201241
3.7777765e-05
4.658475e-05
6.7343644e-05
4.949056e-05
8.329174e-06
2.8073093e-05
1.9206185e-05
5.863889e-05
0.000114464485
9.627642e-05
0.00023497175
1.3641385e-05
0.00043980937
0.00024923918
0.00014564909
5.6341047e-05
5.883521e-05
9.204961e-05
0.00014360863
0.00010573786
5.5839006e-05
6.587457e-05
4.1520292e-05
0.00014295694
3.6094538e-05
3.4251796e-05
4.2947977e-05
0.00014583963
4.9053066e-05
5.86414e-05
7.177329e-05
0.00019225023
0.00037111557
0.0013879131
0.00049208174
0.00010823487
0.0001913521
7.708529e-05
2.4642073e-05
2.4852161e-05
3.7929778e-05
4.934998e-05
6.7659246e-05
0.00015065171
1.22647825e-05
2.7868395e-05
0.00017817495
0.00022159336
0.00021771189
0.0002219979
0.00030041867
0.00068776985
0.0002574361
0.0005546747
0.0005535096
0.0001790476
0.00037056496
0.0013096979
0.0004598522
0.0007736868
3.5202735e-05
1.4785637e-05
7.5174007e-06
5.4251897e-05
2.6530488e-05
2.0398811e-05
1.6568387e-05
6.072791e-05
0.000101948695
4.9412232e-05
0.000101781516
6.168077e-05
1.5905267e-05
3.8167003e-05
4.2324195e-05
9.22303e-06
8.635681e-06
4.63426e-05
8.090458e-05
4.4395572e-05
0.00042362785
0.00015884086
